3,1,100.13,546.24,82.74,249.98,1,-1,-1,-1
3,2,372.99,410.22,82.84,236.57,1,-1,-1,-1
3,4,1729.8,455.02,77.2,222.42,1,-1,-1,-1
3,5,705.56,4,54.85,149.46,1,-1,-1,-1
3,7,413.6,95.02,54.04,165.05,1,-1,-1,-1
3,8,218.44,118.72,50.84,171.77,1,-1,-1,-1
3,9,289.1,132.08,49.76,160.1,1,-1,-1,-1
3,10,1044.5,129.88,66.85,184.76,1,-1,-1,-1
3,11,1096.6,209.14,61.97,177.05,1,-1,-1,-1
3,12,793.27,147.22,61.72,176.79,1,-1,-1,-1
3,13,543.39,145.58,60.45,182.2,1,-1,-1,-1
3,14,1361.2,561.54,104.03,254.95,1,-1,-1,-1
3,15,1632.3,263.21,64.28,182.35,1,-1,-1,-1
3,16,1445.3,248.53,59.84,169.18,1,-1,-1,-1
3,17,360.83,104,48.8,167.46,1,-1,-1,-1
3,18,1486.4,71.78,53.24,141.91,1,-1,-1,-1
3,19,1792.4,208.47,69.35,182.9,1,-1,-1,-1
3,20,225.43,401.48,59.84,190.79,1,-1,-1,-1
3,21,909.37,128.69,52.05,164.88,1,-1,-1,-1
3,22,465.09,82.17,53.63,173.03,1,-1,-1,-1
3,23,634.83,749.98,105.13,270.61,1,-1,-1,-1
3,24,875.58,126.85,59.79,172.5,1,-1,-1,-1
3,25,1033.9,0,51.12,80.95,1,-1,-1,-1
3,27,536.26,61.22,52.71,170.8,1,-1,-1,-1
3,28,503.83,129.57,55.37,171.6,1,-1,-1,-1
3,29,251.15,365.49,69.7,222.04,1,-1,-1,-1
3,30,1098.1,976.52,85.7,102.53,1,-1,-1,-1
3,31,1412.6,193.84,54.39,184.2,1,-1,-1,-1
3,32,335.51,80.98,39.34,178.6,1,-1,-1,-1
3,33,1003.9,-0.05,38.28,76.28,1,-1,-1,-1
3,34,1215.3,0,64.59,132.13,1,-1,-1,-1
3,35,487.23,36.21,55.59,168.03,1,-1,-1,-1
