3,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
4,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
5,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
6,1,1721.07,382.17,122.76,370.19,1,-1,-1,-1
7,1,1718.09,370.90,126.80,382.38,1,-1,-1,-1
8,1,1717.07,367.05,128.18,386.55,1,-1,-1,-1
8,7,276.42,443.15,89.50,270.62,1,-1,-1,-1
9,1,1704.52,381.98,122.82,370.39,1,-1,-1,-1
9,7,275.75,445.50,86.48,261.49,1,-1,-1,-1
10,1,1699.82,387.56,120.82,364.35,1,-1,-1,-1
10,7,275.48,446.45,85.27,257.81,1,-1,-1,-1
11,1,1692.71,390.73,126.04,380.11,1,-1,-1,-1
11,7,275.39,446.77,84.86,256.57,1,-1,-1,-1
11,9,1308.02,460.25,60.74,184.26,1,-1,-1,-1
11,10,1281.00,545.00,39.00,119.00,1,-1,-1,-1
12,1,1696.73,373.41,134.09,404.36,1,-1,-1,-1
12,7,275.35,446.92,84.67,256.00,1,-1,-1,-1
12,9,1312.62,457.02,63.09,191.38,1,-1,-1,-1
12,10,1287.11,545.00,39.00,119.00,1,-1,-1,-1
13,1,1698.32,366.82,137.12,413.49,1,-1,-1,-1
13,9,1311.62,459.47,67.17,203.75,1,-1,-1,-1
13,10,1289.06,545.00,39.00,119.00,1,-1,-1,-1
14,1,1699.05,364.22,138.27,416.95,1,-1,-1,-1
14,9,1311.19,460.34,68.57,207.99,1,-1,-1,-1
14,10,1289.61,545.00,39.00,119.00,1,-1,-1,-1
15,1,1692.96,364.38,132.59,399.80,1,-1,-1,-1
15,9,1313.18,466.25,65.88,199.81,1,-1,-1,-1
15,10,1289.70,545.00,39.00,119.00,1,-1,-1,-1
16,1,1690.68,364.49,130.32,392.96,1,-1,-1,-1
16,9,1311.60,462.79,67.95,206.07,1,-1,-1,-1
16,10,1288.36,542.36,40.95,124.94,1,-1,-1,-1
16,11,878.48,524.16,33.44,102.05,1,-1,-1,-1
17,1,1679.16,380.64,123.69,373.00,1,-1,-1,-1
17,9,1311.01,461.54,68.67,208.25,1,-1,-1,-1
17,10,1289.29,541.90,41.28,125.96,1,-1,-1,-1
17,11,879.52,525.21,32.99,100.67,1,-1,-1,-1
18,1,1674.94,386.74,121.19,365.47,1,-1,-1,-1
18,9,1310.75,461.04,68.91,208.94,1,-1,-1,-1
18,10,1288.11,535.57,44.18,134.76,1,-1,-1,-1
18,11,878.69,523.64,33.75,103.02,1,-1,-1,-1
18,12,1807.66,440.58,59.65,181.11,1,-1,-1,-1
19,1,1672.27,371.46,132.40,399.26,1,-1,-1,-1
19,9,1310.62,460.84,68.96,209.09,1,-1,-1,-1
19,10,1294.23,541.41,40.97,124.99,1,-1,-1,-1
19,11,878.67,523.49,33.83,103.27,1,-1,-1,-1
19,12,1807.34,441.73,63.02,191.31,1,-1,-1,-1
20,1,1671.32,366.02,136.40,411.30,1,-1,-1,-1
20,9,1311.01,460.97,69.67,211.24,1,-1,-1,-1
20,10,1295.53,541.02,41.19,125.64,1,-1,-1,-1
20,11,878.64,523.43,33.86,103.36,1,-1,-1,-1
20,12,1816.12,438.41,61.05,185.32,1,-1,-1,-1
21,1,1671.09,363.87,137.96,415.99,1,-1,-1,-1
21,9,1321.41,460.75,68.98,209.13,1,-1,-1,-1
21,10,1303.29,544.09,39.51,120.52,1,-1,-1,-1
21,11,878.93,523.57,33.82,103.24,1,-1,-1,-1
21,12,1810.46,441.10,63.28,192.07,1,-1,-1,-1
22,1,1671.12,363.06,138.53,417.69,1,-1,-1,-1
22,9,1323.81,460.71,68.89,208.85,1,-1,-1,-1
22,10,1305.34,544.09,39.50,120.50,1,-1,-1,-1
22,12,1817.00,438.42,61.08,185.41,1,-1,-1,-1
22,15,1.00,212.12,210.12,632.36,1,-1,-1,-1
23,1,1671.23,362.79,138.71,418.22,1,-1,-1,-1
23,7,309.19,446.88,84.71,256.14,1,-1,-1,-1
23,9,1324.63,460.69,68.86,208.72,1,-1,-1,-1
23,12,1819.44,437.46,60.19,182.69,1,-1,-1,-1
23,15,1.00,212.12,210.12,632.36,1,-1,-1,-1
24,1,1671.35,362.72,138.74,418.30,1,-1,-1,-1
24,7,313.57,458.54,77.11,233.20,1,-1,-1,-1
24,9,1324.88,460.69,68.83,208.63,1,-1,-1,-1
24,12,1820.25,437.17,59.86,181.67,1,-1,-1,-1
24,15,30.05,230.75,199.72,601.08,1,-1,-1,-1
25,1,1671.48,362.73,138.72,418.23,1,-1,-1,-1
25,7,314.99,462.51,74.52,225.40,1,-1,-1,-1
25,9,1324.91,460.68,68.81,208.54,1,-1,-1,-1
25,12,1820.49,437.10,59.73,181.27,1,-1,-1,-1
25,15,38.13,235.94,196.83,592.36,1,-1,-1,-1
26,1,1671.59,362.76,138.68,418.11,1,-1,-1,-1
26,7,323.84,452.32,81.16,245.46,1,-1,-1,-1
26,9,1324.87,460.68,68.78,208.47,1,-1,-1,-1
26,12,1821.75,436.27,59.82,181.54,1,-1,-1,-1
26,15,46.27,229.34,220.55,663.73,1,-1,-1,-1
27,1,1653.34,362.80,138.64,417.98,1,-1,-1,-1
27,7,326.93,448.76,83.48,252.48,1,-1,-1,-1
27,9,1324.81,460.67,68.77,208.40,1,-1,-1,-1
27,15,48.89,228.86,224.49,675.60,1,-1,-1,-1
28,1,1645.51,360.29,145.16,437.61,1,-1,-1,-1
28,7,330.20,448.29,83.78,253.36,1,-1,-1,-1
28,9,1324.74,460.67,68.75,208.34,1,-1,-1,-1
28,10,1313.23,544.96,39.03,119.07,1,-1,-1,-1
28,15,49.53,228.56,225.86,679.73,1,-1,-1,-1
29,1,1642.65,359.36,147.58,444.90,1,-1,-1,-1
29,9,1325.59,460.70,68.97,209.00,1,-1,-1,-1
29,10,1313.57,545.01,39.00,118.98,1,-1,-1,-1
29,15,49.45,228.35,226.27,680.94,1,-1,-1,-1
30,1,1642.64,361.55,142.01,428.10,1,-1,-1,-1
30,10,1313.70,545.03,38.99,118.95,1,-1,-1,-1
30,15,51.34,206.75,237.08,713.46,1,-1,-1,-1
31,1,1641.86,340.05,146.37,441.23,1,-1,-1,-1
31,10,1313.70,545.03,38.99,118.94,1,-1,-1,-1
31,15,79.23,219.67,230.52,693.71,1,-1,-1,-1
31,16,1791.91,329.43,148.29,446.86,1,-1,-1,-1
